# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4287.8 |
| time per iteration from host wall clock (us) |  | 7478.2 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 256 | event_256 | 7.52 | 0.00 | 73.01 | 29 |
| 257 | event_257 | 2.53 | 0.00 | 70.48 | 29 |
| 258 | event_258 | 0.08 | 0.00 | 0.25 | 29 |
| 259 | event_259 | 9.83 | 0.00 | 72.54 | 29 |
| 260 | event_260 | 7.31 | 0.00 | 70.08 | 29 |
| 261 | event_261 | 0.07 | 0.00 | 0.44 | 29 |
| 262 | event_262 | 0.09 | 0.00 | 1.07 | 29 |
| 263 | event_263 | 5.02 | 0.00 | 71.63 | 29 |
| 264 | event_264 | 4.96 | 0.00 | 71.80 | 29 |
| 265 | event_265 | 0.09 | 0.00 | 0.76 | 29 |
| 266 | event_266 | 0.11 | 0.00 | 0.55 | 29 |
| 267 | event_267 | 2.51 | 0.00 | 70.34 | 29 |
| 268 | event_268 | 0.09 | 0.00 | 0.43 | 29 |
| 269 | event_269 | 0.12 | 0.00 | 0.96 | 29 |
| 270 | event_270 | 0.09 | 0.00 | 0.40 | 29 |
| 271 | event_271 | 2.56 | 0.00 | 71.79 | 29 |
| 272 | event_272 | 0.12 | 0.00 | 0.70 | 29 |
| 273 | event_273 | 0.10 | 0.00 | 0.44 | 29 |
| 274 | event_274 | 0.12 | 0.00 | 0.68 | 29 |
| 275 | event_275 | 0.11 | 0.00 | 0.44 | 29 |
| 276 | event_276 | 0.10 | 0.00 | 0.31 | 29 |
| 277 | event_277 | 0.10 | 0.00 | 0.42 | 29 |
| 278 | event_278 | 0.08 | 0.00 | 0.28 | 29 |
| 279 | event_279 | 4.94 | 0.00 | 70.53 | 29 |
| 280 | event_280 | 0.08 | 0.00 | 0.36 | 29 |
| 281 | event_281 | 0.14 | 0.00 | 1.16 | 29 |
